,Subject,readable_actions,action,average of:
7711,22,WALKING_DOWNSTAIRS,BodyAccMag_Mean,0.330999222
7712,22,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,0.133267479
7713,22,WALKING_DOWNSTAIRS,GravityAccMag_Mean,0.330999222
7714,22,WALKING_DOWNSTAIRS,GravityAccMag_Std,0.133267479
7715,22,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,-0.017978463
7716,22,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,-0.033764098
7717,22,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,-0.16133331
7718,22,WALKING_DOWNSTAIRS,BodyGyroMag_Std,-0.263921984
7719,22,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,0.195348406
7720,22,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,0.225766561
7721,22,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,-0.322795654
7722,22,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,0.40289196
7723,22,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,0.167409717
7724,22,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.383242679
7725,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,0.03833642
7726,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,-0.003091553
7727,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,-0.419534254
7728,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,0.040461846
7729,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,-0.027029444
7730,22,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.535893778
7731,22,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.095434934
7732,22,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,-0.52500684
7733,22,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.194915699
7734,22,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.284532358
7735,22,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.570339899
7736,22,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.377319034
7737,22,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,0.155526859
7738,22,WALKING_DOWNSTAIRS,fBodyAccMag_Std,-0.057520261
7739,22,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,0.022478354
7740,22,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,-0.118530349
7741,22,SITTING,Body_Acc_Mean_X,0.273583823
7742,22,SITTING,Body_Acc_Mean_Y,-0.012346845
7743,22,SITTING,Body_Acc_Mean_Z,-0.10582737
7744,22,SITTING,Body_Acc_Std_X,-0.978466824
7745,22,SITTING,Body_Acc_Std_Y,-0.928059134
7746,22,SITTING,Body_Acc_Std_Z,-0.917564854
7747,22,SITTING,Gravity_Acc_Mean_X,0.839305929
7748,22,SITTING,Gravity_Acc_Mean_Y,0.208553884
7749,22,SITTING,Gravity_Acc_Mean_Z,0.315551492
7750,22,SITTING,Gravity_Acc_Std_X,-0.972009989
7751,22,SITTING,Gravity_Acc_Std_Y,-0.954225015
7752,22,SITTING,Gravity_Acc_Std_Z,-0.92795065
7753,22,SITTING,Body_Acc_Jerk_Mean_X,0.080768731
7754,22,SITTING,Body_Acc_Jerk_Mean_Y,-0.000842715
7755,22,SITTING,Body_Acc_Jerk_Mean_Z,-0.012685248
7756,22,SITTING,Body_Acc_Jerk_Std_X,-0.981664149
7757,22,SITTING,Body_Acc_Jerk_Std_Y,-0.964782832
7758,22,SITTING,Body_Acc_Jerk_Std_Z,-0.978928356
7759,22,SITTING,BodyGyro_Mean_X,-0.036043068
7760,22,SITTING,BodyGyro_Mean_Y,-0.079361744
7761,22,SITTING,BodyGyro_Mean_Z,0.080442678
7762,22,SITTING,BodyGyro_Std_X,-0.981099172
7763,22,SITTING,BodyGyro_Std_Y,-0.950173479
7764,22,SITTING,BodyGyro_Std_Z,-0.946501418
7765,22,SITTING,BodyGyroJerk_Mean_X,-0.098649316
7766,22,SITTING,BodyGyroJerk_Mean_Y,-0.042340982
7767,22,SITTING,BodyGyroJerk_Mean_Z,-0.051719399
7768,22,SITTING,BodyGyroJerk_Std_X,-0.98567125
7769,22,SITTING,BodyGyroJerk_Std_Y,-0.980275619
7770,22,SITTING,BodyGyroJerk_Std_Z,-0.979544105
7771,22,SITTING,BodyAccMag_Mean,-0.942167354
7772,22,SITTING,NameBodyAccMag_Std,-0.924336184
7773,22,SITTING,GravityAccMag_Mean,-0.942167354
7774,22,SITTING,GravityAccMag_Std,-0.924336184
7775,22,SITTING,BodyAccJerkMag_Mean,-0.979303714
7776,22,SITTING,BodyAccJerkMag_Std,-0.968576777
7777,22,SITTING,BodyGyroMag_Mean,-0.942077433
7778,22,SITTING,BodyGyroMag_Std,-0.933268487
7779,22,SITTING,fBodyAcc_Mean_X,-0.978505368
7780,22,SITTING,fBodyAcc_Mean_Y,-0.939546008
7781,22,SITTING,fBodyAcc_Mean_Z,-0.946635312
7782,22,SITTING,fBodyAcc_Std_X,-0.97862319
7783,22,SITTING,fBodyAcc_Std_Y,-0.926995253
7784,22,SITTING,fBodyAcc_Std_Z,-0.909344306
7785,22,SITTING,fBodyAccJerk_Mean_X,-0.980944506
7786,22,SITTING,fBodyAccJerk_Mean_Y,-0.963129473
7787,22,SITTING,fBodyAccJerk_Mean_Z,-0.975330719
7788,22,SITTING,fBodyAccJerk_Std_X,-0.984299609
7789,22,SITTING,fBodyAccJerk_Std_Y,-0.969776055
7790,22,SITTING,fBodyAccJerk_Std_Z,-0.981272224
7791,22,SITTING,fBodyGyro_Mean_X,-0.977266731
7792,22,SITTING,fBodyGyro_Mean_Y,-0.959161754
7793,22,SITTING,fBodyGyro_Mean_Z,-0.948367052
7794,22,SITTING,fBodyGyro_Std_X,-0.982373346
7795,22,SITTING,fBodyGyro_Std_Y,-0.946107944
7796,22,SITTING,fBodyGyro_Std_Z,-0.951045695
7797,22,SITTING,fBodyAccMag_Mean,-0.943078237
7798,22,SITTING,fBodyAccMag_Std,-0.92679803
7799,22,SITTING,fBodyBodyAccJerkMag_Mean,-0.968908297
7800,22,SITTING,fBodyBodyAccJerkMag_Std,-0.967026276
7801,22,STANDING,Body_Acc_Mean_X,0.279053862
7802,22,STANDING,Body_Acc_Mean_Y,-0.015856321
7803,22,STANDING,Body_Acc_Mean_Z,-0.104967424
7804,22,STANDING,Body_Acc_Std_X,-0.985000527
7805,22,STANDING,Body_Acc_Std_Y,-0.922693288
7806,22,STANDING,Body_Acc_Std_Z,-0.942201655
7807,22,STANDING,Gravity_Acc_Mean_X,0.954064298
7808,22,STANDING,Gravity_Acc_Mean_Y,-0.226418774
7809,22,STANDING,Gravity_Acc_Mean_Z,0.032382498
7810,22,STANDING,Gravity_Acc_Std_X,-0.992827298
7811,22,STANDING,Gravity_Acc_Std_Y,-0.971080743
7812,22,STANDING,Gravity_Acc_Std_Z,-0.958890202
7813,22,STANDING,Body_Acc_Jerk_Mean_X,0.075232289
7814,22,STANDING,Body_Acc_Jerk_Mean_Y,0.010728696
7815,22,STANDING,Body_Acc_Jerk_Mean_Z,-0.006262917
7816,22,STANDING,Body_Acc_Jerk_Std_X,-0.975639081
7817,22,STANDING,Body_Acc_Jerk_Std_Y,-0.952303494
7818,22,STANDING,Body_Acc_Jerk_Std_Z,-0.981478065
7819,22,STANDING,BodyGyro_Mean_X,-0.027520176
7820,22,STANDING,BodyGyro_Mean_Y,-0.069006769
7821,22,STANDING,BodyGyro_Mean_Z,0.073346656
7822,22,STANDING,BodyGyro_Std_X,-0.917837043
7823,22,STANDING,BodyGyro_Std_Y,-0.964714673
7824,22,STANDING,BodyGyro_Std_Z,-0.96058251
7825,22,STANDING,BodyGyroJerk_Mean_X,-0.097501347
7826,22,STANDING,BodyGyroJerk_Mean_Y,-0.042099873
7827,22,STANDING,BodyGyroJerk_Mean_Z,-0.051317925
7828,22,STANDING,BodyGyroJerk_Std_X,-0.949716029
7829,22,STANDING,BodyGyroJerk_Std_Y,-0.984900134
7830,22,STANDING,BodyGyroJerk_Std_Z,-0.979753572
7831,22,STANDING,BodyAccMag_Mean,-0.954807661
7832,22,STANDING,NameBodyAccMag_Std,-0.939866315
7833,22,STANDING,GravityAccMag_Mean,-0.954807661
7834,22,STANDING,GravityAccMag_Std,-0.939866315
7835,22,STANDING,BodyAccJerkMag_Mean,-0.975876007
7836,22,STANDING,BodyAccJerkMag_Std,-0.958825095
7837,22,STANDING,BodyGyroMag_Mean,-0.931624304
7838,22,STANDING,BodyGyroMag_Std,-0.900776556
7839,22,STANDING,fBodyAcc_Mean_X,-0.980373909
7840,22,STANDING,fBodyAcc_Mean_Y,-0.929161388
7841,22,STANDING,fBodyAcc_Mean_Z,-0.957101794
7842,22,STANDING,fBodyAcc_Std_X,-0.987400306
7843,22,STANDING,fBodyAcc_Std_Y,-0.923657558
7844,22,STANDING,fBodyAcc_Std_Z,-0.938409885
7845,22,STANDING,fBodyAccJerk_Mean_X,-0.974969215
7846,22,STANDING,fBodyAccJerk_Mean_Y,-0.952141454
7847,22,STANDING,fBodyAccJerk_Mean_Z,-0.977567431
7848,22,STANDING,fBodyAccJerk_Std_X,-0.978773001
7849,22,STANDING,fBodyAccJerk_Std_Y,-0.956169964
7850,22,STANDING,fBodyAccJerk_Std_Z,-0.984305238
7851,22,STANDING,fBodyGyro_Mean_X,-0.917018099
7852,22,STANDING,fBodyGyro_Mean_Y,-0.97068244
7853,22,STANDING,fBodyGyro_Mean_Z,-0.962327765
7854,22,STANDING,fBodyGyro_Std_X,-0.919851782
7855,22,STANDING,fBodyGyro_Std_Y,-0.962172737
7856,22,STANDING,fBodyGyro_Std_Z,-0.963652779
7857,22,STANDING,fBodyAccMag_Mean,-0.949044483
7858,22,STANDING,fBodyAccMag_Std,-0.943739135
7859,22,STANDING,fBodyBodyAccJerkMag_Mean,-0.959743878
7860,22,STANDING,fBodyBodyAccJerkMag_Std,-0.95665396
7861,22,LAYING,Body_Acc_Mean_X,0.279959721
7862,22,LAYING,Body_Acc_Mean_Y,-0.014262986
7863,22,LAYING,Body_Acc_Mean_Z,-0.110800925
7864,22,LAYING,Body_Acc_Std_X,-0.947735252
7865,22,LAYING,Body_Acc_Std_Y,-0.913276302
7866,22,LAYING,Body_Acc_Std_Z,-0.942945808
7867,22,LAYING,Gravity_Acc_Mean_X,-0.418494577
7868,22,LAYING,Gravity_Acc_Mean_Y,0.632484076
7869,22,LAYING,Gravity_Acc_Mean_Z,0.771903907
7870,22,LAYING,Gravity_Acc_Std_X,-0.928781249
7871,22,LAYING,Gravity_Acc_Std_Y,-0.958826939
7872,22,LAYING,Gravity_Acc_Std_Z,-0.952435389
7873,22,LAYING,Body_Acc_Jerk_Mean_X,0.075220224
7874,22,LAYING,Body_Acc_Jerk_Mean_Y,0.004598348
7875,22,LAYING,Body_Acc_Jerk_Mean_Z,-0.004674387
7876,22,LAYING,Body_Acc_Jerk_Std_X,-0.970355192
7877,22,LAYING,Body_Acc_Jerk_Std_Y,-0.955151527
7878,22,LAYING,Body_Acc_Jerk_Std_Z,-0.974527012
7879,22,LAYING,BodyGyro_Mean_X,-0.020831137
7880,22,LAYING,BodyGyro_Mean_Y,-0.092572312
7881,22,LAYING,BodyGyro_Mean_Z,0.145003879
7882,22,LAYING,BodyGyro_Std_X,-0.956641906
7883,22,LAYING,BodyGyro_Std_Y,-0.961884963
7884,22,LAYING,BodyGyro_Std_Z,-0.933251871
7885,22,LAYING,BodyGyroJerk_Mean_X,-0.100203935
7886,22,LAYING,BodyGyroJerk_Mean_Y,-0.037608731
7887,22,LAYING,BodyGyroJerk_Mean_Z,-0.070272357
7888,22,LAYING,BodyGyroJerk_Std_X,-0.972092603
7889,22,LAYING,BodyGyroJerk_Std_Y,-0.980484171
7890,22,LAYING,BodyGyroJerk_Std_Z,-0.978636302
7891,22,LAYING,BodyAccMag_Mean,-0.934993799
7892,22,LAYING,NameBodyAccMag_Std,-0.909407761
7893,22,LAYING,GravityAccMag_Mean,-0.934993799
7894,22,LAYING,GravityAccMag_Std,-0.909407761
7895,22,LAYING,BodyAccJerkMag_Mean,-0.971169779
7896,22,LAYING,BodyAccJerkMag_Std,-0.959849822
7897,22,LAYING,BodyGyroMag_Mean,-0.926616373
7898,22,LAYING,BodyGyroMag_Std,-0.923911566
7899,22,LAYING,fBodyAcc_Mean_X,-0.953758543
7900,22,LAYING,fBodyAcc_Mean_Y,-0.925524703
7901,22,LAYING,fBodyAcc_Mean_Z,-0.954219236
7902,22,LAYING,fBodyAcc_Std_X,-0.945656808
7903,22,LAYING,fBodyAcc_Std_Y,-0.912562857
7904,22,LAYING,fBodyAcc_Std_Z,-0.941163951
7905,22,LAYING,fBodyAccJerk_Mean_X,-0.969570327
7906,22,LAYING,fBodyAccJerk_Mean_Y,-0.954833264
7907,22,LAYING,fBodyAccJerk_Mean_Z,-0.970918942
7908,22,LAYING,fBodyAccJerk_Std_X,-0.974126068
7909,22,LAYING,fBodyAccJerk_Std_Y,-0.958960958
7910,22,LAYING,fBodyAccJerk_Std_Z,-0.976833164
7911,22,LAYING,fBodyGyro_Mean_X,-0.95336692
7912,22,LAYING,fBodyGyro_Mean_Y,-0.964698259
7913,22,LAYING,fBodyGyro_Mean_Z,-0.94257024
7914,22,LAYING,fBodyGyro_Std_X,-0.958030987
7915,22,LAYING,fBodyGyro_Std_Y,-0.960711255
7916,22,LAYING,fBodyGyro_Std_Z,-0.936965639
7917,22,LAYING,fBodyAccMag_Mean,-0.929818991
7918,22,LAYING,fBodyAccMag_Std,-0.913267251
7919,22,LAYING,fBodyBodyAccJerkMag_Mean,-0.962654792
7920,22,LAYING,fBodyBodyAccJerkMag_Std,-0.955635614
7921,23,WALKING,Body_Acc_Mean_X,0.273211884
7922,23,WALKING,Body_Acc_Mean_Y,-0.018361871
7923,23,WALKING,Body_Acc_Mean_Z,-0.113382994
7924,23,WALKING,Body_Acc_Std_X,-0.313521773
7925,23,WALKING,Body_Acc_Std_Y,-0.119020587
7926,23,WALKING,Body_Acc_Std_Z,0.164220685
7927,23,WALKING,Gravity_Acc_Mean_X,0.939809689
7928,23,WALKING,Gravity_Acc_Mean_Y,-0.16176137
7929,23,WALKING,Gravity_Acc_Mean_Z,-0.16076336
7930,23,WALKING,Gravity_Acc_Std_X,-0.977230904
7931,23,WALKING,Gravity_Acc_Std_Y,-0.966550707
7932,23,WALKING,Gravity_Acc_Std_Z,-0.932981342
7933,23,WALKING,Body_Acc_Jerk_Mean_X,0.098731909
7934,23,WALKING,Body_Acc_Jerk_Mean_Y,0.014895593
7935,23,WALKING,Body_Acc_Jerk_Mean_Z,-0.001908106
7936,23,WALKING,Body_Acc_Jerk_Std_X,-0.229328122
7937,23,WALKING,Body_Acc_Jerk_Std_Y,-0.080501734
7938,23,WALKING,Body_Acc_Jerk_Std_Z,-0.029311506
7939,23,WALKING,BodyGyro_Mean_X,-0.063115687
7940,23,WALKING,BodyGyro_Mean_Y,-0.064019792
7941,23,WALKING,BodyGyro_Mean_Z,0.107700451
7942,23,WALKING,BodyGyro_Std_X,-0.494322649
7943,23,WALKING,BodyGyro_Std_Y,0.259457229
7944,23,WALKING,BodyGyro_Std_Z,-0.209634888
7945,23,WALKING,BodyGyroJerk_Mean_X,-0.057812824
7946,23,WALKING,BodyGyroJerk_Mean_Y,-0.051670476
7947,23,WALKING,BodyGyroJerk_Mean_Z,-0.090300252
7948,23,WALKING,BodyGyroJerk_Std_X,-0.363969435
7949,23,WALKING,BodyGyroJerk_Std_Y,0.295945926
7950,23,WALKING,BodyGyroJerk_Std_Z,-0.374456768
7951,23,WALKING,BodyAccMag_Mean,-0.09887702
7952,23,WALKING,NameBodyAccMag_Std,-0.209989355
7953,23,WALKING,GravityAccMag_Mean,-0.09887702
7954,23,WALKING,GravityAccMag_Std,-0.209989355
7955,23,WALKING,BodyAccJerkMag_Mean,-0.067081966
7956,23,WALKING,BodyAccJerkMag_Std,-0.026819436
7957,23,WALKING,BodyGyroMag_Mean,-0.012096826
7958,23,WALKING,BodyGyroMag_Std,0.163346452
7959,23,WALKING,fBodyAcc_Mean_X,-0.275404188
7960,23,WALKING,fBodyAcc_Mean_Y,-0.072436732
7961,23,WALKING,fBodyAcc_Mean_Z,0.081408108
7962,23,WALKING,fBodyAcc_Std_X,-0.32980728
7963,23,WALKING,fBodyAcc_Std_Y,-0.202524062
7964,23,WALKING,fBodyAcc_Std_Z,0.116143441
7965,23,WALKING,fBodyAccJerk_Mean_X,-0.290410455
7966,23,WALKING,fBodyAccJerk_Mean_Y,-0.155488721
7967,23,WALKING,fBodyAccJerk_Mean_Z,-0.057202132
7968,23,WALKING,fBodyAccJerk_Std_X,-0.23517299
7969,23,WALKING,fBodyAccJerk_Std_Y,-0.06097531
7970,23,WALKING,fBodyAccJerk_Std_Z,-0.006236475
7971,23,WALKING,fBodyGyro_Mean_X,-0.337619203
7972,23,WALKING,fBodyGyro_Mean_Y,0.195569462
7973,23,WALKING,fBodyGyro_Mean_Z,-0.194970369
7974,23,WALKING,fBodyGyro_Std_X,-0.545051692
7975,23,WALKING,fBodyGyro_Std_Y,0.286581518
7976,23,WALKING,fBodyGyro_Std_Z,-0.287820868
7977,23,WALKING,fBodyAccMag_Mean,-0.094260631
7978,23,WALKING,fBodyAccMag_Std,-0.407577516
7979,23,WALKING,fBodyBodyAccJerkMag_Mean,-0.01807057
7980,23,WALKING,fBodyBodyAccJerkMag_Std,-0.045737233
7981,23,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.249995171
7982,23,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.032384403
7983,23,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.126890617
7984,23,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.243887819
7985,23,WALKING_UPSTAIRS,Body_Acc_Std_Y,0.044843579
7986,23,WALKING_UPSTAIRS,Body_Acc_Std_Z,0.100801189
7987,23,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.84343881
7988,23,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.214481808
7989,23,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.35593445
7990,23,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.933344482
7991,23,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.910474557
7992,23,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.90206591
7993,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.072364998
7994,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,0.039986287
7995,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,0.015923417
7996,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.365398623
7997,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.328225031
7998,23,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.40809402
7999,23,WALKING_UPSTAIRS,BodyGyro_Mean_X,0.095794025
8000,23,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.111564389
8001,23,WALKING_UPSTAIRS,BodyGyro_Mean_Z,-0.032555752
8002,23,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.550664577
8003,23,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.293681861
8004,23,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.031730115
8005,23,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.109913094
8006,23,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.052394379
8007,23,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.092499853
8008,23,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.548318882
8009,23,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.493514122
8010,23,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.543765426
8011,23,WALKING_UPSTAIRS,BodyAccMag_Mean,-0.011753687
8012,23,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.271893714
8013,23,WALKING_UPSTAIRS,GravityAccMag_Mean,-0.011753687
8014,23,WALKING_UPSTAIRS,GravityAccMag_Std,-0.271893714
8015,23,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.311143885
8016,23,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.362708849
8017,23,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.156527149
8018,23,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.366732989
8019,23,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.27260569
8020,23,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,-0.076977394
8021,23,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.070577489
8022,23,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.234309548
8023,23,WALKING_UPSTAIRS,fBodyAcc_Std_Y,0.038059741
8024,23,WALKING_UPSTAIRS,fBodyAcc_Std_Z,0.104508756
8025,23,WALKING_UPSTAIRS,fBodyAccJerk_Mean_X,-0.365642513
8026,23,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Y,-0.326236288
8027,23,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Z,-0.346605238
8028,23,WALKING_UPSTAIRS,fBodyAccJerk_Std_X,-0.424877553
8029,23,WALKING_UPSTAIRS,fBodyAccJerk_Std_Y,-0.380894443
8030,23,WALKING_UPSTAIRS,fBodyAccJerk_Std_Z,-0.468956384
8031,23,WALKING_UPSTAIRS,fBodyGyro_Mean_X,-0.430239229
8032,23,WALKING_UPSTAIRS,fBodyGyro_Mean_Y,-0.290447409
8033,23,WALKING_UPSTAIRS,fBodyGyro_Mean_Z,-0.163001294
8034,23,WALKING_UPSTAIRS,fBodyGyro_Std_X,-0.590430784
8035,23,WALKING_UPSTAIRS,fBodyGyro_Std_Y,-0.301619977
8036,23,WALKING_UPSTAIRS,fBodyGyro_Std_Z,-0.082252112
8037,23,WALKING_UPSTAIRS,fBodyAccMag_Mean,-0.231382662
8038,23,WALKING_UPSTAIRS,fBodyAccMag_Std,-0.410047643
8039,23,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Mean,-0.302968065
8040,23,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Std,-0.454324845
8041,23,WALKING_DOWNSTAIRS,Body_Acc_Mean_X,0.289897411
8042,23,WALKING_DOWNSTAIRS,Body_Acc_Mean_Y,-0.016211146
8043,23,WALKING_DOWNSTAIRS,Body_Acc_Mean_Z,-0.098812371
8044,23,WALKING_DOWNSTAIRS,Body_Acc_Std_X,0.044139284
8045,23,WALKING_DOWNSTAIRS,Body_Acc_Std_Y,0.108259034
8046,23,WALKING_DOWNSTAIRS,Body_Acc_Std_Z,0.229898743
8047,23,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_X,0.923711401
8048,23,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Y,-0.110028842
8049,23,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Z,-0.153671532
8050,23,WALKING_DOWNSTAIRS,Gravity_Acc_Std_X,-0.950790837
8051,23,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Y,-0.93901255
8052,23,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Z,-0.905888258
8053,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_X,0.057801061
8054,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Y,0.037500515
8055,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Z,-0.000982717
8056,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_X,0.198947062
8057,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Y,-0.088330123
8058,23,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Z,0.031015708
8059,23,WALKING_DOWNSTAIRS,BodyGyro_Mean_X,-0.057823019
8060,23,WALKING_DOWNSTAIRS,BodyGyro_Mean_Y,-0.085307746
8061,23,WALKING_DOWNSTAIRS,BodyGyro_Mean_Z,0.09536025
8062,23,WALKING_DOWNSTAIRS,BodyGyro_Std_X,-0.416133033
8063,23,WALKING_DOWNSTAIRS,BodyGyro_Std_Y,0.213825552
8064,23,WALKING_DOWNSTAIRS,BodyGyro_Std_Z,-0.208702488
8065,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_X,-0.117725824
8066,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Y,-0.035289161
8067,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.029325502
8068,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,-0.3230157
8069,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,0.146650122
8070,23,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,-0.36786964
8071,23,WALKING_DOWNSTAIRS,BodyAccMag_Mean,0.127211138
8072,23,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,0.230363964
8073,23,WALKING_DOWNSTAIRS,GravityAccMag_Mean,0.127211138
8074,23,WALKING_DOWNSTAIRS,GravityAccMag_Std,0.230363964
8075,23,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,0.112982476
8076,23,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,0.2920872
8077,23,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,0.039091548
8078,23,WALKING_DOWNSTAIRS,BodyGyroMag_Std,0.05399729
8079,23,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,0.205428216
8080,23,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,0.095943289
8081,23,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,0.280518878
8082,23,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,-0.028296248
8083,23,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,0.043228369
8084,23,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,0.094794097
8085,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,0.201542909
8086,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,-0.072450456
8087,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,0.157775692
8088,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,0.081958719
8089,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,-0.177697841
8090,23,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.098519563
8091,23,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.214730713
8092,23,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,0.32881701
8093,23,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.141266888
8094,23,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.482598325
8095,23,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,0.126052318
8096,23,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.305896699
8097,23,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,0.364829993
8098,23,WALKING_DOWNSTAIRS,fBodyAccMag_Std,-0.045393035
8099,23,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,0.335009724
8100,23,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,0.224480504
8101,23,SITTING,Body_Acc_Mean_X,0.273351252
8102,23,SITTING,Body_Acc_Mean_Y,-0.013394502
8103,23,SITTING,Body_Acc_Mean_Z,-0.103808679
8104,23,SITTING,Body_Acc_Std_X,-0.987607637
8105,23,SITTING,Body_Acc_Std_Y,-0.934933559
